game_code,game,numbers,combination,draw_date,draw_time,jackpot,winners,source,source_id
3DL-5PM,3D Lotto 5PM,"[""1"", ""4"", ""8""]",1-4-8,2024-09-17,17:00,0,0,lottomatik,3DL8669015
2DL-9PM,2D Lotto 9PM,"[""22"", ""08""]",22-08,2024-09-17,21:00,0,0,lottomatik,2DL8669021
3DL-9PM,3D Lotto 9PM,"[""4"", ""0"", ""0""]",4-0-0,2024-09-17,21:00,0,0,lottomatik,3DL8669020
6DL,6D Lotto,"[""0"", ""9"", ""2"", ""3"", ""5"", ""1""]",0-9-2-3-5-1,2024-09-17,21:00,0,0,lottomatik,6DL8669019
LOTTO42,Lotto 6/42,"[""23"", ""42"", ""03"", ""16"", ""25"", ""40""]",23-42-03-16-25-40,2024-09-17,21:00,0,0,lottomatik,LOTTO428669016
SL49,Superlotto 6/49,"[""18"", ""26"", ""19"", ""45"", ""41"", ""32""]",18-26-19-45-41-32,2024-09-17,21:00,0,0,lottomatik,SL498669017
UL58,Ultra Lotto 6/58,"[""20"", ""42"", ""47"", ""41"", ""49"", ""27""]",20-42-47-41-49-27,2024-09-17,21:00,0,0,lottomatik,UL588669018
2DL-2PM,2D Lotto 2PM,"[""04"", ""31""]",04-31,2024-09-18,14:00,0,0,lottomatik,2DL8675070
3DL-2PM,3D Lotto 2PM,"[""4"", ""9"", ""5""]",4-9-5,2024-09-18,14:00,0,0,lottomatik,3DL8675071
2DL-5PM,2D Lotto 5PM,"[""14"", ""07""]",14-07,2024-09-18,17:00,0,0,lottomatik,2DL8675072
3DL-5PM,3D Lotto 5PM,"[""2"", ""9"", ""3""]",2-9-3,2024-09-18,17:00,0,0,lottomatik,3DL8675073
2DL-9PM,2D Lotto 9PM,"[""27"", ""07""]",27-07,2024-09-18,21:00,0,0,lottomatik,2DL8675510
3DL-9PM,3D Lotto 9PM,"[""0"", ""6"", ""4""]",0-6-4,2024-09-18,21:00,0,0,lottomatik,3DL8675509
4DL,4D Lotto,"[""1"", ""9"", ""2"", ""6""]",1-9-2-6,2024-09-18,21:00,0,0,lottomatik,4DL8675508
GL55,Grand Lotto 6/55,"[""02"", ""15"", ""45"", ""31"", ""19"", ""24""]",02-15-45-31-19-24,2024-09-18,21:00,0,0,lottomatik,GL558675506
ML45,Megalotto 6/45,"[""36"", ""04"", ""29"", ""25"", ""45"", ""28""]",36-04-29-25-45-28,2024-09-18,21:00,0,0,lottomatik,ML458675507
2DL-2PM,2D Lotto 2PM,"[""04"", ""09""]",04-09,2024-09-19,14:00,0,0,lottomatik,2DL8681235
3DL-2PM,3D Lotto 2PM,"[""1"", ""6"", ""2""]",1-6-2,2024-09-19,14:00,0,0,lottomatik,3DL8681236
2DL-5PM,2D Lotto 5PM,"[""28"", ""10""]",28-10,2024-09-19,17:00,0,0,lottomatik,2DL8681237
3DL-5PM,3D Lotto 5PM,"[""8"", ""2"", ""0""]",8-2-0,2024-09-19,17:00,0,0,lottomatik,3DL8681238
2DL-9PM,2D Lotto 9PM,"[""12"", ""21""]",12-21,2024-09-19,21:00,0,0,lottomatik,2DL8681684
3DL-9PM,3D Lotto 9PM,"[""2"", ""1"", ""3""]",2-1-3,2024-09-19,21:00,0,0,lottomatik,3DL8681683
6DL,6D Lotto,"[""7"", ""5"", ""9"", ""3"", ""0"", ""1""]",7-5-9-3-0-1,2024-09-19,21:00,0,0,lottomatik,6DL8681682
LOTTO42,Lotto 6/42,"[""05"", ""26"", ""02"", ""21"", ""08"", ""27""]",05-26-02-21-08-27,2024-09-19,21:00,0,0,lottomatik,LOTTO428681239
SL49,Superlotto 6/49,"[""32"", ""24"", ""38"", ""03"", ""05"", ""15""]",32-24-38-03-05-15,2024-09-19,21:00,0,0,lottomatik,SL498681240
2DL-2PM,2D Lotto 2PM,"[""12"", ""11""]",12-11,2024-09-20,14:00,0,0,lottomatik,2DL8688426
3DL-2PM,3D Lotto 2PM,"[""9"", ""2"", ""9""]",9-2-9,2024-09-20,14:00,0,0,lottomatik,3DL8688427
2DL-5PM,2D Lotto 5PM,"[""16"", ""01""]",16-01,2024-09-20,17:00,0,0,lottomatik,2DL8688428
3DL-5PM,3D Lotto 5PM,"[""1"", ""9"", ""8""]",1-9-8,2024-09-20,17:00,0,0,lottomatik,3DL8688429
2DL-9PM,2D Lotto 9PM,"[""26"", ""12""]",26-12,2024-09-20,21:00,0,0,lottomatik,2DL8688434
3DL-9PM,3D Lotto 9PM,"[""2"", ""7"", ""5""]",2-7-5,2024-09-20,21:00,0,0,lottomatik,3DL8688433
4DL,4D Lotto,"[""7"", ""3"", ""5"", ""2""]",7-3-5-2,2024-09-20,21:00,0,0,lottomatik,4DL8688432
ML45,Megalotto 6/45,"[""13"", ""34"", ""27"", ""42"", ""39"", ""23""]",13-34-27-42-39-23,2024-09-20,21:00,0,0,lottomatik,ML458688430
UL58,Ultra Lotto 6/58,"[""34"", ""01"", ""31"", ""26"", ""28"", ""55""]",34-01-31-26-28-55,2024-09-20,21:00,0,0,lottomatik,UL588688431
2DL-2PM,2D Lotto 2PM,"[""19"", ""18""]",19-18,2024-09-21,14:00,0,0,lottomatik,2DL8694393
3DL-2PM,3D Lotto 2PM,"[""6"", ""8"", ""4""]",6-8-4,2024-09-21,14:00,0,0,lottomatik,3DL8694394
2DL-5PM,2D Lotto 5PM,"[""30"", ""20""]",30-20,2024-09-21,17:00,0,0,lottomatik,2DL8694395
3DL-5PM,3D Lotto 5PM,"[""9"", ""0"", ""5""]",9-0-5,2024-09-21,17:00,0,0,lottomatik,3DL8694396
2DL-9PM,2D Lotto 9PM,"[""20"", ""17""]",20-17,2024-09-21,21:00,0,0,lottomatik,2DL8694860
3DL-9PM,3D Lotto 9PM,"[""9"", ""2"", ""4""]",9-2-4,2024-09-21,21:00,0,0,lottomatik,3DL8694859
6DL,6D Lotto,"[""6"", ""5"", ""4"", ""8"", ""7"", ""3""]",6-5-4-8-7-3,2024-09-21,21:00,0,0,lottomatik,6DL8694858
GL55,Grand Lotto 6/55,"[""06"", ""20"", ""05"", ""28"", ""29"", ""10""]",06-20-05-28-29-10,2024-09-21,21:00,0,0,lottomatik,GL558694857
LOTTO42,Lotto 6/42,"[""20"", ""10"", ""14"", ""23"", ""03"", ""38""]",20-10-14-23-03-38,2024-09-21,21:00,0,0,lottomatik,LOTTO428694856
2DL-2PM,2D Lotto 2PM,"[""12"", ""01""]",12-01,2024-09-22,14:00,0,0,lottomatik,2DL8701872
3DL-2PM,3D Lotto 2PM,"[""5"", ""0"", ""2""]",5-0-2,2024-09-22,14:00,0,0,lottomatik,3DL8701873
2DL-5PM,2D Lotto 5PM,"[""21"", ""09""]",21-09,2024-09-22,17:00,0,0,lottomatik,2DL8701874
3DL-5PM,3D Lotto 5PM,"[""4"", ""0"", ""2""]",4-0-2,2024-09-22,17:00,0,0,lottomatik,3DL8701875
2DL-9PM,2D Lotto 9PM,"[""31"", ""07""]",31-07,2024-09-22,21:00,0,0,lottomatik,2DL8702347
3DL-9PM,3D Lotto 9PM,"[""7"", ""5"", ""3""]",7-5-3,2024-09-22,21:00,0,0,lottomatik,3DL8702346
SL49,Superlotto 6/49,"[""06"", ""35"", ""10"", ""18"", ""47"", ""45""]",06-35-10-18-47-45,2024-09-22,21:00,0,0,lottomatik,SL498702344
UL58,Ultra Lotto 6/58,"[""24"", ""56"", ""08"", ""52"", ""04"", ""36""]",24-56-08-52-04-36,2024-09-22,21:00,0,0,lottomatik,UL588702345
2DL-2PM,2D Lotto 2PM,"[""01"", ""21""]",01-21,2024-09-23,14:00,0,0,lottomatik,2DL8711376
3DL-2PM,3D Lotto 2PM,"[""8"", ""7"", ""7""]",8-7-7,2024-09-23,14:00,0,0,lottomatik,3DL8711377
2DL-5PM,2D Lotto 5PM,"[""13"", ""26""]",13-26,2024-09-23,17:00,0,0,lottomatik,2DL8711378
3DL-5PM,3D Lotto 5PM,"[""3"", ""4"", ""2""]",3-4-2,2024-09-23,17:00,0,0,lottomatik,3DL8711379
2DL-9PM,2D Lotto 9PM,"[""04"", ""29""]",04-29,2024-09-23,21:00,0,0,lottomatik,2DL8712336
3DL-9PM,3D Lotto 9PM,"[""6"", ""1"", ""5""]",6-1-5,2024-09-23,21:00,0,0,lottomatik,3DL8712335
4DL,4D Lotto,"[""9"", ""5"", ""0"", ""2""]",9-5-0-2,2024-09-23,21:00,0,0,lottomatik,4DL8712334
GL55,Grand Lotto 6/55,"[""13"", ""10"", ""12"", ""52"", ""40"", ""33""]",13-10-12-52-40-33,2024-09-23,21:00,0,0,lottomatik,GL558711856
ML45,Megalotto 6/45,"[""18"", ""25"", ""38"", ""30"", ""03"", ""08""]",18-25-38-30-03-08,2024-09-23,21:00,0,0,lottomatik,ML458711857
2DL-2PM,2D Lotto 2PM,"[""26"", ""31""]",26-31,2024-09-24,14:00,0,0,lottomatik,2DL8722019
3DL-2PM,3D Lotto 2PM,"[""7"", ""6"", ""9""]",7-6-9,2024-09-24,14:00,0,0,lottomatik,3DL8722020
2DL-5PM,2D Lotto 5PM,"[""05"", ""03""]",05-03,2024-09-24,17:00,0,0,lottomatik,2DL8722021
3DL-5PM,3D Lotto 5PM,"[""3"", ""2"", ""8""]",3-2-8,2024-09-24,17:00,0,0,lottomatik,3DL8722022
2DL-9PM,2D Lotto 9PM,"[""24"", ""21""]",24-21,2024-09-24,21:00,0,0,lottomatik,2DL8722998
3DL-9PM,3D Lotto 9PM,"[""3"", ""4"", ""7""]",3-4-7,2024-09-24,21:00,0,0,lottomatik,3DL8722512
6DL,6D Lotto,"[""6"", ""6"", ""2"", ""4"", ""3"", ""8""]",6-6-2-4-3-8,2024-09-24,21:00,0,0,lottomatik,6DL8722511
LOTTO42,Lotto 6/42,"[""08"", ""16"", ""19"", ""34"", ""04"", ""38""]",08-16-19-34-04-38,2024-09-24,21:00,0,0,lottomatik,LOTTO428722023
SL49,Superlotto 6/49,"[""39"", ""46"", ""19"", ""36"", ""09"", ""49""]",39-46-19-36-09-49,2024-09-24,21:00,0,0,lottomatik,SL498722024
UL58,Ultra Lotto 6/58,"[""24"", ""22"", ""32"", ""45"", ""48"", ""43""]",24-22-32-45-48-43,2024-09-24,21:00,0,0,lottomatik,UL588722510
2DL-2PM,2D Lotto 2PM,"[""15"", ""04""]",15-04,2024-09-25,14:00,0,0,lottomatik,2DL8729919
3DL-2PM,3D Lotto 2PM,"[""1"", ""2"", ""2""]",1-2-2,2024-09-25,14:00,0,0,lottomatik,3DL8729920
2DL-5PM,2D Lotto 5PM,"[""24"", ""11""]",24-11,2024-09-25,17:00,0,0,lottomatik,2DL8729921
3DL-5PM,3D Lotto 5PM,"[""4"", ""1"", ""5""]",4-1-5,2024-09-25,17:00,0,0,lottomatik,3DL8729922
2DL-9PM,2D Lotto 9PM,"[""05"", ""02""]",05-02,2024-09-25,21:00,0,0,lottomatik,2DL8730917
3DL-9PM,3D Lotto 9PM,"[""2"", ""2"", ""3""]",2-2-3,2024-09-25,21:00,0,0,lottomatik,3DL8730916
4DL,4D Lotto,"[""4"", ""4"", ""5"", ""1""]",4-4-5-1,2024-09-25,21:00,0,0,lottomatik,4DL8730915
GL55,Grand Lotto 6/55,"[""30"", ""34"", ""27"", ""39"", ""02"", ""38""]",30-34-27-39-02-38,2024-09-25,21:00,0,0,lottomatik,GL558730418
ML45,Megalotto 6/45,"[""31"", ""30"", ""41"", ""25"", ""39"", ""10""]",31-30-41-25-39-10,2024-09-25,21:00,0,0,lottomatik,ML458730419
2DL-2PM,2D Lotto 2PM,"[""01"", ""18""]",01-18,2024-09-26,14:00,0,0,lottomatik,2DL8735949
3DL-2PM,3D Lotto 2PM,"[""1"", ""3"", ""9""]",1-3-9,2024-09-26,14:00,0,0,lottomatik,3DL8735950
2DL-5PM,2D Lotto 5PM,"[""09"", ""25""]",09-25,2024-09-26,17:00,0,0,lottomatik,2DL8735951
3DL-5PM,3D Lotto 5PM,"[""1"", ""3"", ""0""]",1-3-0,2024-09-26,17:00,0,0,lottomatik,3DL8735952
2DL-9PM,2D Lotto 9PM,"[""30"", ""03""]",30-03,2024-09-26,21:00,0,0,lottomatik,2DL8735957
3DL-9PM,3D Lotto 9PM,"[""2"", ""2"", ""9""]",2-2-9,2024-09-26,21:00,0,0,lottomatik,3DL8735956
6DL,6D Lotto,"[""4"", ""3"", ""0"", ""4"", ""6"", ""1""]",4-3-0-4-6-1,2024-09-26,21:00,0,0,lottomatik,6DL8735955
LOTTO42,Lotto 6/42,"[""34"", ""11"", ""32"", ""41"", ""13"", ""39""]",34-11-32-41-13-39,2024-09-26,21:00,0,0,lottomatik,LOTTO428735953
SL49,Superlotto 6/49,"[""20"", ""30"", ""06"", ""46"", ""25"", ""39""]",20-30-06-46-25-39,2024-09-26,21:00,0,0,lottomatik,SL498735954
2DL-2PM,2D Lotto 2PM,"[""17"", ""20""]",17-20,2024-09-27,14:00,0,0,lottomatik,2DL8743635
3DL-2PM,3D Lotto 2PM,"[""4"", ""5"", ""7""]",4-5-7,2024-09-27,14:00,0,0,lottomatik,3DL8743636
2DL-5PM,2D Lotto 5PM,"[""15"", ""19""]",15-19,2024-09-27,17:00,0,0,lottomatik,2DL8743637
3DL-5PM,3D Lotto 5PM,"[""7"", ""0"", ""3""]",7-0-3,2024-09-27,17:00,0,0,lottomatik,3DL8743638
2DL-9PM,2D Lotto 9PM,"[""09"", ""17""]",09-17,2024-09-27,21:00,0,0,lottomatik,2DL8744669
3DL-9PM,3D Lotto 9PM,"[""7"", ""0"", ""3""]",7-0-3,2024-09-27,21:00,0,0,lottomatik,3DL8744668
4DL,4D Lotto,"[""6"", ""8"", ""5"", ""2""]",6-8-5-2,2024-09-27,21:00,0,0,lottomatik,4DL8744667
ML45,Megalotto 6/45,"[""12"", ""13"", ""37"", ""39"", ""25"", ""21""]",12-13-37-39-25-21,2024-09-27,21:00,0,0,lottomatik,ML458744152
UL58,Ultra Lotto 6/58,"[""11"", ""08"", ""29"", ""58"", ""30"", ""53""]",11-08-29-58-30-53,2024-09-27,21:00,0,0,lottomatik,UL588744153
2DL-2PM,2D Lotto 2PM,"[""02"", ""08""]",02-08,2024-09-28,14:00,0,0,lottomatik,2DL8753535
3DL-2PM,3D Lotto 2PM,"[""3"", ""2"", ""2""]",3-2-2,2024-09-28,14:00,0,0,lottomatik,3DL8753536
2DL-5PM,2D Lotto 5PM,"[""29"", ""29""]",29-29,2024-09-28,17:00,0,0,lottomatik,2DL8753537
3DL-5PM,3D Lotto 5PM,"[""5"", ""5"", ""6""]",5-5-6,2024-09-28,17:00,0,0,lottomatik,3DL8753538
2DL-9PM,2D Lotto 9PM,"[""07"", ""12""]",07-12,2024-09-28,21:00,0,0,lottomatik,2DL8754065
3DL-9PM,3D Lotto 9PM,"[""2"", ""4"", ""0""]",2-4-0,2024-09-28,21:00,0,0,lottomatik,3DL8754064
6DL,6D Lotto,"[""7"", ""1"", ""6"", ""7"", ""6"", ""2""]",7-1-6-7-6-2,2024-09-28,21:00,0,0,lottomatik,6DL8754063
GL55,Grand Lotto 6/55,"[""46"", ""45"", ""12"", ""22"", ""41"", ""13""]",46-45-12-22-41-13,2024-09-28,21:00,0,0,lottomatik,GL558753540
LOTTO42,Lotto 6/42,"[""12"", ""33"", ""42"", ""30"", ""18"", ""37""]",12-33-42-30-18-37,2024-09-28,21:00,0,0,lottomatik,LOTTO428753539
2DL-2PM,2D Lotto 2PM,"[""05"", ""26""]",05-26,2024-09-29,14:00,0,0,lottomatik,2DL8762562
3DL-2PM,3D Lotto 2PM,"[""3"", ""1"", ""1""]",3-1-1,2024-09-29,14:00,0,0,lottomatik,3DL8762563
2DL-5PM,2D Lotto 5PM,"[""11"", ""30""]",11-30,2024-09-29,17:00,0,0,lottomatik,2DL8762564
3DL-5PM,3D Lotto 5PM,"[""0"", ""8"", ""6""]",0-8-6,2024-09-29,17:00,0,0,lottomatik,3DL8762565
2DL-9PM,2D Lotto 9PM,"[""14"", ""20""]",14-20,2024-09-29,21:00,0,0,lottomatik,2DL8763100
3DL-9PM,3D Lotto 9PM,"[""7"", ""5"", ""1""]",7-5-1,2024-09-29,21:00,0,0,lottomatik,3DL8763099
SL49,Superlotto 6/49,"[""21"", ""39"", ""15"", ""45"", ""26"", ""03""]",21-39-15-45-26-03,2024-09-29,21:00,0,0,lottomatik,SL498763097
UL58,Ultra Lotto 6/58,"[""20"", ""40"", ""26"", ""46"", ""38"", ""01""]",20-40-26-46-38-01,2024-09-29,21:00,0,0,lottomatik,UL588763098
2DL-2PM,2D Lotto 2PM,"[""05"", ""15""]",05-15,2024-09-30,14:00,0,0,lottomatik,2DL8771178
3DL-2PM,3D Lotto 2PM,"[""3"", ""7"", ""1""]",3-7-1,2024-09-30,14:00,0,0,lottomatik,3DL8771179
2DL-5PM,2D Lotto 5PM,"[""09"", ""25""]",09-25,2024-09-30,17:00,0,0,lottomatik,2DL8771180
3DL-5PM,3D Lotto 5PM,"[""7"", ""7"", ""2""]",7-7-2,2024-09-30,17:00,0,0,lottomatik,3DL8771181
2DL-9PM,2D Lotto 9PM,"[""10"", ""10""]",10-10,2024-09-30,21:00,0,0,lottomatik,2DL8771725
3DL-9PM,3D Lotto 9PM,"[""3"", ""0"", ""1""]",3-0-1,2024-09-30,21:00,0,0,lottomatik,3DL8771724
4DL,4D Lotto,"[""5"", ""0"", ""3"", ""9""]",5-0-3-9,2024-09-30,21:00,0,0,lottomatik,4DL8771723
GL55,Grand Lotto 6/55,"[""28"", ""42"", ""04"", ""55"", ""45"", ""39""]",28-42-04-55-45-39,2024-09-30,21:00,0,0,lottomatik,GL558771182
ML45,Megalotto 6/45,"[""24"", ""07"", ""41"", ""42"", ""35"", ""22""]",24-07-41-42-35-22,2024-09-30,21:00,0,0,lottomatik,ML458771183
2DL-2PM,2D Lotto 2PM,"[""14"", ""06""]",14-06,2024-10-01,14:00,0,0,lottomatik,2DL8773370
3DL-2PM,3D Lotto 2PM,"[""9"", ""3"", ""4""]",9-3-4,2024-10-01,14:00,0,0,lottomatik,3DL8773371
2DL-5PM,2D Lotto 5PM,"[""18"", ""12""]",18-12,2024-10-01,17:00,0,0,lottomatik,2DL8773372
3DL-5PM,3D Lotto 5PM,"[""8"", ""3"", ""1""]",8-3-1,2024-10-01,17:00,0,0,lottomatik,3DL8773373
2DL-9PM,2D Lotto 9PM,"[""05"", ""26""]",05-26,2024-10-01,21:00,0,0,lottomatik,2DL8773379
3DL-9PM,3D Lotto 9PM,"[""8"", ""2"", ""0""]",8-2-0,2024-10-01,21:00,0,0,lottomatik,3DL8773378
6DL,6D Lotto,"[""8"", ""7"", ""8"", ""6"", ""1"", ""4""]",8-7-8-6-1-4,2024-10-01,21:00,0,0,lottomatik,6DL8773377
UL58,Ultra Lotto 6/58,"[""30"", ""39"", ""13"", ""40"", ""14"", ""22""]",30-39-13-40-14-22,2024-10-01,21:00,0,0,lottomatik,UL588773376
2DL-2PM,2D Lotto 2PM,"[""28"", ""12""]",28-12,2024-10-02,14:00,0,0,lottomatik,2DL8782308
3DL-2PM,3D Lotto 2PM,"[""8"", ""1"", ""2""]",8-1-2,2024-10-02,14:00,0,0,lottomatik,3DL8782309
2DL-5PM,2D Lotto 5PM,"[""17"", ""24""]",17-24,2024-10-02,17:00,0,0,lottomatik,2DL8782310
3DL-5PM,3D Lotto 5PM,"[""7"", ""7"", ""8""]",7-7-8,2024-10-02,17:00,0,0,lottomatik,3DL8782311
2DL-9PM,2D Lotto 9PM,"[""06"", ""09""]",06-09,2024-10-02,21:00,0,0,lottomatik,2DL8782874
3DL-9PM,3D Lotto 9PM,"[""2"", ""6"", ""6""]",2-6-6,2024-10-02,21:00,0,0,lottomatik,3DL8782873
4DL,4D Lotto,"[""8"", ""4"", ""0"", ""3""]",8-4-0-3,2024-10-02,21:00,0,0,lottomatik,4DL8782872
GL55,Grand Lotto 6/55,"[""55"", ""09"", ""02"", ""21"", ""26"", ""08""]",55-09-02-21-26-08,2024-10-02,21:00,0,0,lottomatik,GL558782870
ML45,Megalotto 6/45,"[""36"", ""45"", ""35"", ""20"", ""12"", ""03""]",36-45-35-20-12-03,2024-10-02,21:00,0,0,lottomatik,ML458782871
2DL-2PM,2D Lotto 2PM,"[""11"", ""26""]",11-26,2024-10-03,14:00,0,0,lottomatik,2DL8800434
3DL-2PM,3D Lotto 2PM,"[""5"", ""2"", ""7""]",5-2-7,2024-10-03,14:00,0,0,lottomatik,3DL8800435
2DL-5PM,2D Lotto 5PM,"[""13"", ""27""]",13-27,2024-10-03,17:00,0,0,lottomatik,2DL8800436
3DL-5PM,3D Lotto 5PM,"[""0"", ""5"", ""6""]",0-5-6,2024-10-03,17:00,0,0,lottomatik,3DL8800437
2DL-9PM,2D Lotto 9PM,"[""11"", ""28""]",11-28,2024-10-03,21:00,0,0,lottomatik,2DL8801576
3DL-9PM,3D Lotto 9PM,"[""3"", ""0"", ""8""]",3-0-8,2024-10-03,21:00,0,0,lottomatik,3DL8801575
6DL,6D Lotto,"[""9"", ""4"", ""2"", ""1"", ""6"", ""7""]",9-4-2-1-6-7,2024-10-03,21:00,0,0,lottomatik,6DL8801574
LOTTO42,Lotto 6/42,"[""28"", ""19"", ""35"", ""41"", ""25"", ""03""]",28-19-35-41-25-03,2024-10-03,21:00,0,0,lottomatik,LOTTO428801006
SL49,Superlotto 6/49,"[""16"", ""41"", ""26"", ""27"", ""44"", ""21""]",16-41-26-27-44-21,2024-10-03,21:00,0,0,lottomatik,SL498801005
2DL-2PM,2D Lotto 2PM,"[""11"", ""18""]",11-18,2024-10-04,14:00,0,0,lottomatik,2DL8818848
3DL-2PM,3D Lotto 2PM,"[""6"", ""0"", ""8""]",6-0-8,2024-10-04,14:00,0,0,lottomatik,3DL8818849
2DL-5PM,2D Lotto 5PM,"[""14"", ""05""]",14-05,2024-10-04,17:00,0,0,lottomatik,2DL8818851
3DL-5PM,3D Lotto 5PM,"[""6"", ""6"", ""9""]",6-6-9,2024-10-04,17:00,0,0,lottomatik,3DL8818850
2DL-9PM,2D Lotto 9PM,"[""14"", ""16""]",14-16,2024-10-04,21:00,0,0,lottomatik,2DL8820008
3DL-9PM,3D Lotto 9PM,"[""8"", ""3"", ""2""]",8-3-2,2024-10-04,21:00,0,0,lottomatik,3DL8820007
4DL,4D Lotto,"[""9"", ""0"", ""3"", ""0""]",9-0-3-0,2024-10-04,21:00,0,0,lottomatik,4DL8820006
ML45,Megalotto 6/45,"[""41"", ""44"", ""23"", ""03"", ""17"", ""05""]",41-44-23-03-17-05,2024-10-04,21:00,0,0,lottomatik,ML458819428
UL58,Ultra Lotto 6/58,"[""46"", ""19"", ""11"", ""40"", ""41"", ""16""]",46-19-11-40-41-16,2024-10-04,21:00,0,0,lottomatik,UL588819429
2DL-2PM,2D Lotto 2PM,"[""19"", ""02""]",19-02,2024-10-05,14:00,0,0,lottomatik,2DL8837541
3DL-2PM,3D Lotto 2PM,"[""7"", ""0"", ""0""]",7-0-0,2024-10-05,14:00,0,0,lottomatik,3DL8837542
2DL-5PM,2D Lotto 5PM,"[""26"", ""19""]",26-19,2024-10-05,17:00,0,0,lottomatik,2DL8837543
3DL-5PM,3D Lotto 5PM,"[""7"", ""2"", ""8""]",7-2-8,2024-10-05,17:00,0,0,lottomatik,3DL8837544
2DL-9PM,2D Lotto 9PM,"[""10"", ""10""]",10-10,2024-10-05,21:00,0,0,lottomatik,2DL8838134
3DL-9PM,3D Lotto 9PM,"[""2"", ""8"", ""3""]",2-8-3,2024-10-05,21:00,0,0,lottomatik,3DL8838133
6DL,6D Lotto,"[""9"", ""2"", ""9"", ""8"", ""5"", ""8""]",9-2-9-8-5-8,2024-10-05,21:00,0,0,lottomatik,6DL8838132
GL55,Grand Lotto 6/55,"[""10"", ""28"", ""03"", ""53"", ""41"", ""20""]",10-28-03-53-41-20,2024-10-05,21:00,0,0,lottomatik,GL558838131
LOTTO42,Lotto 6/42,"[""20"", ""39"", ""22"", ""07"", ""09"", ""01""]",20-39-22-07-09-01,2024-10-05,21:00,0,0,lottomatik,LOTTO428838130
2DL-2PM,2D Lotto 2PM,"[""27"", ""28""]",27-28,2024-10-06,14:00,0,0,lottomatik,2DL8854164
3DL-2PM,3D Lotto 2PM,"[""5"", ""0"", ""2""]",5-0-2,2024-10-06,14:00,0,0,lottomatik,3DL8854165
2DL-5PM,2D Lotto 5PM,"[""25"", ""25""]",25-25,2024-10-06,17:00,0,0,lottomatik,2DL8854166
3DL-5PM,3D Lotto 5PM,"[""1"", ""8"", ""0""]",1-8-0,2024-10-06,17:00,0,0,lottomatik,3DL8854167
2DL-9PM,2D Lotto 9PM,"[""12"", ""01""]",12-01,2024-10-06,21:00,0,0,lottomatik,2DL8855359
3DL-9PM,3D Lotto 9PM,"[""2"", ""5"", ""1""]",2-5-1,2024-10-06,21:00,0,0,lottomatik,3DL8855358
SL49,Superlotto 6/49,"[""23"", ""36"", ""01"", ""06"", ""09"", ""42""]",23-36-01-06-09-42,2024-10-06,21:00,0,0,lottomatik,SL498854762
UL58,Ultra Lotto 6/58,"[""16"", ""13"", ""53"", ""09"", ""41"", ""49""]",16-13-53-09-41-49,2024-10-06,21:00,0,0,lottomatik,UL588854763
2DL-2PM,2D Lotto 2PM,"[""02"", ""04""]",02-04,2024-10-07,14:00,0,0,lottomatik,2DL8874014
3DL-2PM,3D Lotto 2PM,"[""1"", ""4"", ""6""]",1-4-6,2024-10-07,14:00,0,0,lottomatik,3DL8874015
2DL-5PM,2D Lotto 5PM,"[""07"", ""25""]",07-25,2024-10-07,17:00,0,0,lottomatik,2DL8874016
3DL-5PM,3D Lotto 5PM,"[""3"", ""8"", ""8""]",3-8-8,2024-10-07,17:00,0,0,lottomatik,3DL8874017
2DL-9PM,2D Lotto 9PM,"[""17"", ""08""]",17-08,2024-10-07,21:00,0,0,lottomatik,2DL8875226
3DL-9PM,3D Lotto 9PM,"[""2"", ""6"", ""7""]",2-6-7,2024-10-07,21:00,0,0,lottomatik,3DL8875225
4DL,4D Lotto,"[""5"", ""7"", ""2"", ""2""]",5-7-2-2,2024-10-07,21:00,0,0,lottomatik,4DL8875224
GL55,Grand Lotto 6/55,"[""54"", ""12"", ""33"", ""31"", ""02"", ""10""]",54-12-33-31-02-10,2024-10-07,21:00,0,0,lottomatik,GL558874621
ML45,Megalotto 6/45,"[""40"", ""36"", ""28"", ""06"", ""03"", ""17""]",40-36-28-06-03-17,2024-10-07,21:00,0,0,lottomatik,ML458874620
2DL-2PM,2D Lotto 2PM,"[""17"", ""20""]",17-20,2024-10-08,14:00,0,0,lottomatik,2DL8891095
3DL-2PM,3D Lotto 2PM,"[""6"", ""2"", ""7""]",6-2-7,2024-10-08,14:00,0,0,lottomatik,3DL8891096
2DL-5PM,2D Lotto 5PM,"[""22"", ""18""]",22-18,2024-10-08,17:00,0,0,lottomatik,2DL8891097
3DL-5PM,3D Lotto 5PM,"[""7"", ""1"", ""1""]",7-1-1,2024-10-08,17:00,0,0,lottomatik,3DL8891098
2DL-9PM,2D Lotto 9PM,"[""04"", ""13""]",04-13,2024-10-08,21:00,0,0,lottomatik,2DL8891715
3DL-9PM,3D Lotto 9PM,"[""6"", ""6"", ""6""]",6-6-6,2024-10-08,21:00,0,0,lottomatik,3DL8891714
6DL,6D Lotto,"[""7"", ""9"", ""6"", ""4"", ""0"", ""1""]",7-9-6-4-0-1,2024-10-08,21:00,0,0,lottomatik,6DL8891713
LOTTO42,Lotto 6/42,"[""38"", ""18"", ""17"", ""41"", ""40"", ""08""]",38-18-17-41-40-08,2024-10-08,21:00,0,0,lottomatik,LOTTO428891100
SL49,Superlotto 6/49,"[""21"", ""08"", ""12"", ""14"", ""36"", ""03""]",21-08-12-14-36-03,2024-10-08,21:00,0,0,lottomatik,SL498891099
