game_code,game,numbers,combination,draw_date,draw_time,jackpot,winners
GL55,Grand Lotto 6/55,"[""17"", ""01"", ""34"", ""06"", ""50"", ""45""]",17-01-34-06-50-45,2024-05-20,21:00,0,0
ML45,Megalotto 6/45,"[""22"", ""25"", ""04"", ""45"", ""40"", ""30""]",22-25-04-45-40-30,2024-05-20,21:00,0,0
2DL-2PM,2D Lotto 2PM,"[""16"", ""06""]",16-06,2024-05-21,14:00,0,0
3DL-2PM,3D Lotto 2PM,"[""6"", ""4"", ""9""]",6-4-9,2024-05-21,14:00,0,0
2DL-5PM,2D Lotto 5PM,"[""29"", ""24""]",29-24,2024-05-21,17:00,0,0
3DL-5PM,3D Lotto 5PM,"[""6"", ""3"", ""8""]",6-3-8,2024-05-21,17:00,0,0
2DL-9PM,2D Lotto 9PM,"[""25"", ""22""]",25-22,2024-05-21,21:00,0,0
3DL-9PM,3D Lotto 9PM,"[""8"", ""1"", ""9""]",8-1-9,2024-05-21,21:00,0,0
6DL,6D Lotto,"[""3"", ""3"", ""1"", ""9"", ""4"", ""0""]",3-3-1-9-4-0,2024-05-21,21:00,0,0
LOTTO42,Lotto 6/42,"[""34"", ""39"", ""11"", ""10"", ""36"", ""09""]",34-39-11-10-36-09,2024-05-21,21:00,0,0
SL49,Superlotto 6/49,"[""19"", ""37"", ""31"", ""49"", ""41"", ""47""]",19-37-31-49-41-47,2024-05-21,21:00,0,0
UL58,Ultra Lotto 6/58,"[""46"", ""05"", ""13"", ""40"", ""01"", ""29""]",46-05-13-40-01-29,2024-05-21,21:00,0,0
2DL-2PM,2D Lotto 2PM,"[""26"", ""24""]",26-24,2024-05-22,14:00,0,0
3DL-2PM,3D Lotto 2PM,"[""9"", ""0"", ""1""]",9-0-1,2024-05-22,14:00,0,0
2DL-5PM,2D Lotto 5PM,"[""03"", ""04""]",03-04,2024-05-22,17:00,0,0
3DL-5PM,3D Lotto 5PM,"[""2"", ""0"", ""0""]",2-0-0,2024-05-22,17:00,0,0
2DL-9PM,2D Lotto 9PM,"[""12"", ""28""]",12-28,2024-05-22,21:00,0,0
3DL-9PM,3D Lotto 9PM,"[""7"", ""1"", ""1""]",7-1-1,2024-05-22,21:00,0,0
4DL,4D Lotto,"[""9"", ""6"", ""5"", ""7""]",9-6-5-7,2024-05-22,21:00,0,0
GL55,Grand Lotto 6/55,"[""27"", ""29"", ""14"", ""24"", ""41"", ""20""]",27-29-14-24-41-20,2024-05-22,21:00,0,0
ML45,Megalotto 6/45,"[""11"", ""30"", ""21"", ""04"", ""22"", ""13""]",11-30-21-04-22-13,2024-05-22,21:00,0,0
2DL-2PM,2D Lotto 2PM,"[""26"", ""15""]",26-15,2024-05-23,14:00,0,0
3DL-2PM,3D Lotto 2PM,"[""2"", ""6"", ""5""]",2-6-5,2024-05-23,14:00,0,0
2DL-5PM,2D Lotto 5PM,"[""17"", ""07""]",17-07,2024-05-23,17:00,0,0
3DL-5PM,3D Lotto 5PM,"[""4"", ""2"", ""1""]",4-2-1,2024-05-23,17:00,0,0
2DL-9PM,2D Lotto 9PM,"[""27"", ""31""]",27-31,2024-05-23,21:00,0,0
3DL-9PM,3D Lotto 9PM,"[""2"", ""0"", ""9""]",2-0-9,2024-05-23,21:00,0,0
6DL,6D Lotto,"[""9"", ""4"", ""9"", ""6"", ""0"", ""9""]",9-4-9-6-0-9,2024-05-23,21:00,0,0
LOTTO42,Lotto 6/42,"[""21"", ""24"", ""26"", ""29"", ""38"", ""37""]",21-24-26-29-38-37,2024-05-23,21:00,0,0
SL49,Superlotto 6/49,"[""10"", ""12"", ""33"", ""24"", ""22"", ""07""]",10-12-33-24-22-07,2024-05-23,21:00,0,0
2DL-2PM,2D Lotto 2PM,"[""24"", ""01""]",24-01,2024-05-24,14:00,0,0
3DL-2PM,3D Lotto 2PM,"[""4"", ""0"", ""4""]",4-0-4,2024-05-24,14:00,0,0
2DL-5PM,2D Lotto 5PM,"[""24"", ""16""]",24-16,2024-05-24,17:00,0,0
3DL-5PM,3D Lotto 5PM,"[""2"", ""1"", ""4""]",2-1-4,2024-05-24,17:00,0,0
2DL-9PM,2D Lotto 9PM,"[""10"", ""25""]",10-25,2024-05-24,21:00,0,0
3DL-9PM,3D Lotto 9PM,"[""1"", ""6"", ""4""]",1-6-4,2024-05-24,21:00,0,0
4DL,4D Lotto,"[""8"", ""0"", ""3"", ""3""]",8-0-3-3,2024-05-24,21:00,0,0
ML45,Megalotto 6/45,"[""39"", ""35"", ""30"", ""13"", ""06"", ""02""]",39-35-30-13-06-02,2024-05-24,21:00,0,0
UL58,Ultra Lotto 6/58,"[""06"", ""10"", ""33"", ""29"", ""41"", ""26""]",06-10-33-29-41-26,2024-05-24,21:00,0,0
2DL-2PM,2D Lotto 2PM,"[""02"", ""29""]",02-29,2024-05-25,14:00,0,0
3DL-2PM,3D Lotto 2PM,"[""3"", ""3"", ""0""]",3-3-0,2024-05-25,14:00,0,0
2DL-5PM,2D Lotto 5PM,"[""01"", ""29""]",01-29,2024-05-25,17:00,0,0
3DL-5PM,3D Lotto 5PM,"[""5"", ""2"", ""4""]",5-2-4,2024-05-25,17:00,0,0
2DL-9PM,2D Lotto 9PM,"[""26"", ""14""]",26-14,2024-05-25,21:00,0,0
3DL-9PM,3D Lotto 9PM,"[""1"", ""2"", ""7""]",1-2-7,2024-05-25,21:00,0,0
6DL,6D Lotto,"[""5"", ""0"", ""6"", ""4"", ""4"", ""8""]",5-0-6-4-4-8,2024-05-25,21:00,0,0
GL55,Grand Lotto 6/55,"[""49"", ""43"", ""26"", ""03"", ""21"", ""50""]",49-43-26-03-21-50,2024-05-25,21:00,0,0
LOTTO42,Lotto 6/42,"[""03"", ""39"", ""20"", ""36"", ""17"", ""35""]",03-39-20-36-17-35,2024-05-25,21:00,0,0
2DL-2PM,2D Lotto 2PM,"[""27"", ""26""]",27-26,2024-05-26,14:00,0,0
3DL-2PM,3D Lotto 2PM,"[""4"", ""1"", ""9""]",4-1-9,2024-05-26,14:00,0,0
2DL-5PM,2D Lotto 5PM,"[""31"", ""18""]",31-18,2024-05-26,17:00,0,0
3DL-5PM,3D Lotto 5PM,"[""9"", ""9"", ""9""]",9-9-9,2024-05-26,17:00,0,0
2DL-9PM,2D Lotto 9PM,"[""20"", ""03""]",20-03,2024-05-26,21:00,0,0
3DL-9PM,3D Lotto 9PM,"[""7"", ""3"", ""5""]",7-3-5,2024-05-26,21:00,0,0
SL49,Superlotto 6/49,"[""34"", ""49"", ""01"", ""39"", ""43"", ""46""]",34-49-01-39-43-46,2024-05-26,21:00,0,0
UL58,Ultra Lotto 6/58,"[""56"", ""21"", ""44"", ""25"", ""49"", ""58""]",56-21-44-25-49-58,2024-05-26,21:00,0,0
2DL-2PM,2D Lotto 2PM,"[""05"", ""19""]",05-19,2024-05-27,14:00,0,0
3DL-2PM,3D Lotto 2PM,"[""3"", ""7"", ""9""]",3-7-9,2024-05-27,14:00,0,0
2DL-5PM,2D Lotto 5PM,"[""28"", ""30""]",28-30,2024-05-27,17:00,0,0
3DL-5PM,3D Lotto 5PM,"[""9"", ""6"", ""8""]",9-6-8,2024-05-27,17:00,0,0
2DL-9PM,2D Lotto 9PM,"[""27"", ""23""]",27-23,2024-05-27,21:00,0,0
3DL-9PM,3D Lotto 9PM,"[""3"", ""5"", ""5""]",3-5-5,2024-05-27,21:00,0,0
4DL,4D Lotto,"[""2"", ""4"", ""8"", ""2""]",2-4-8-2,2024-05-27,21:00,0,0
GL55,Grand Lotto 6/55,"[""13"", ""53"", ""24"", ""51"", ""38"", ""31""]",13-53-24-51-38-31,2024-05-27,21:00,0,0
ML45,Megalotto 6/45,"[""40"", ""42"", ""18"", ""28"", ""35"", ""23""]",40-42-18-28-35-23,2024-05-27,21:00,0,0
2DL-2PM,2D Lotto 2PM,"[""10"", ""22""]",10-22,2024-05-28,14:00,0,0
3DL-2PM,3D Lotto 2PM,"[""9"", ""7"", ""3""]",9-7-3,2024-05-28,14:00,0,0
2DL-5PM,2D Lotto 5PM,"[""19"", ""21""]",19-21,2024-05-28,17:00,0,0
3DL-5PM,3D Lotto 5PM,"[""9"", ""4"", ""4""]",9-4-4,2024-05-28,17:00,0,0
2DL-9PM,2D Lotto 9PM,"[""29"", ""10""]",29-10,2024-05-28,21:00,0,0
3DL-9PM,3D Lotto 9PM,"[""5"", ""9"", ""5""]",5-9-5,2024-05-28,21:00,0,0
6DL,6D Lotto,"[""5"", ""2"", ""6"", ""8"", ""6"", ""1""]",5-2-6-8-6-1,2024-05-28,21:00,0,0
LOTTO42,Lotto 6/42,"[""33"", ""07"", ""12"", ""38"", ""09"", ""01""]",33-07-12-38-09-01,2024-05-28,21:00,0,0
SL49,Superlotto 6/49,"[""45"", ""14"", ""15"", ""30"", ""23"", ""35""]",45-14-15-30-23-35,2024-05-28,21:00,0,0
UL58,Ultra Lotto 6/58,"[""16"", ""47"", ""40"", ""14"", ""21"", ""22""]",16-47-40-14-21-22,2024-05-28,21:00,0,0
2DL-2PM,2D Lotto 2PM,"[""29"", ""18""]",29-18,2024-05-29,14:00,0,0
3DL-2PM,3D Lotto 2PM,"[""9"", ""0"", ""8""]",9-0-8,2024-05-29,14:00,0,0
2DL-5PM,2D Lotto 5PM,"[""25"", ""24""]",25-24,2024-05-29,17:00,0,0
3DL-5PM,3D Lotto 5PM,"[""2"", ""1"", ""1""]",2-1-1,2024-05-29,17:00,0,0
2DL-9PM,2D Lotto 9PM,"[""30"", ""25""]",30-25,2024-05-29,21:00,0,0
3DL-9PM,3D Lotto 9PM,"[""7"", ""9"", ""3""]",7-9-3,2024-05-29,21:00,0,0
4DL,4D Lotto,"[""1"", ""1"", ""6"", ""9""]",1-1-6-9,2024-05-29,21:00,0,0
GL55,Grand Lotto 6/55,"[""19"", ""39"", ""20"", ""24"", ""25"", ""27""]",19-39-20-24-25-27,2024-05-29,21:00,0,0
ML45,Megalotto 6/45,"[""14"", ""32"", ""41"", ""43"", ""17"", ""09""]",14-32-41-43-17-09,2024-05-29,21:00,0,0
2DL-2PM,2D Lotto 2PM,"[""21"", ""15""]",21-15,2024-05-30,14:00,0,0
3DL-2PM,3D Lotto 2PM,"[""4"", ""7"", ""5""]",4-7-5,2024-05-30,14:00,0,0
2DL-5PM,2D Lotto 5PM,"[""10"", ""28""]",10-28,2024-05-30,17:00,0,0
3DL-5PM,3D Lotto 5PM,"[""9"", ""7"", ""8""]",9-7-8,2024-05-30,17:00,0,0
2DL-9PM,2D Lotto 9PM,"[""18"", ""09""]",18-09,2024-05-30,21:00,0,0
3DL-9PM,3D Lotto 9PM,"[""4"", ""2"", ""4""]",4-2-4,2024-05-30,21:00,0,0
6DL,6D Lotto,"[""0"", ""0"", ""3"", ""2"", ""0"", ""3""]",0-0-3-2-0-3,2024-05-30,21:00,0,0
LOTTO42,Lotto 6/42,"[""33"", ""22"", ""21"", ""04"", ""34"", ""32""]",33-22-21-04-34-32,2024-05-30,21:00,0,0
SL49,Superlotto 6/49,"[""29"", ""34"", ""47"", ""27"", ""46"", ""15""]",29-34-47-27-46-15,2024-05-30,21:00,0,0
2DL-2PM,2D Lotto 2PM,"[""23"", ""09""]",23-09,2024-05-31,14:00,0,0
3DL-2PM,3D Lotto 2PM,"[""1"", ""3"", ""7""]",1-3-7,2024-05-31,14:00,0,0
2DL-5PM,2D Lotto 5PM,"[""22"", ""01""]",22-01,2024-05-31,17:00,0,0
3DL-5PM,3D Lotto 5PM,"[""2"", ""5"", ""4""]",2-5-4,2024-05-31,17:00,0,0
2DL-9PM,2D Lotto 9PM,"[""10"", ""14""]",10-14,2024-05-31,21:00,0,0
3DL-9PM,3D Lotto 9PM,"[""6"", ""6"", ""6""]",6-6-6,2024-05-31,21:00,0,0
4DL,4D Lotto,"[""3"", ""9"", ""7"", ""9""]",3-9-7-9,2024-05-31,21:00,0,0
ML45,Megalotto 6/45,"[""43"", ""21"", ""18"", ""29"", ""10"", ""20""]",43-21-18-29-10-20,2024-05-31,21:00,0,0
UL58,Ultra Lotto 6/58,"[""36"", ""08"", ""40"", ""47"", ""55"", ""17""]",36-08-40-47-55-17,2024-05-31,21:00,0,0
2DL-2PM,2D Lotto 2PM,"[""10"", ""21""]",10-21,2024-06-01,14:00,0,0
3DL-2PM,3D Lotto 2PM,"[""7"", ""1"", ""1""]",7-1-1,2024-06-01,14:00,0,0
2DL-5PM,2D Lotto 5PM,"[""23"", ""15""]",23-15,2024-06-01,17:00,0,0
3DL-5PM,3D Lotto 5PM,"[""0"", ""3"", ""5""]",0-3-5,2024-06-01,17:00,0,0
2DL-9PM,2D Lotto 9PM,"[""30"", ""09""]",30-09,2024-06-01,21:00,0,0
3DL-9PM,3D Lotto 9PM,"[""2"", ""8"", ""4""]",2-8-4,2024-06-01,21:00,0,0
6DL,6D Lotto,"[""7"", ""0"", ""8"", ""3"", ""0"", ""2""]",7-0-8-3-0-2,2024-06-01,21:00,0,0
GL55,Grand Lotto 6/55,"[""36"", ""50"", ""29"", ""02"", ""13"", ""46""]",36-50-29-02-13-46,2024-06-01,21:00,0,0
LOTTO42,Lotto 6/42,"[""22"", ""25"", ""36"", ""16"", ""06"", ""02""]",22-25-36-16-06-02,2024-06-01,21:00,0,0
2DL-2PM,2D Lotto 2PM,"[""13"", ""09""]",13-09,2024-06-02,14:00,0,0
3DL-2PM,3D Lotto 2PM,"[""2"", ""3"", ""0""]",2-3-0,2024-06-02,14:00,0,0
2DL-5PM,2D Lotto 5PM,"[""19"", ""20""]",19-20,2024-06-02,17:00,0,0
3DL-5PM,3D Lotto 5PM,"[""5"", ""8"", ""5""]",5-8-5,2024-06-02,17:00,0,0
2DL-9PM,2D Lotto 9PM,"[""02"", ""13""]",02-13,2024-06-02,21:00,0,0
3DL-9PM,3D Lotto 9PM,"[""8"", ""5"", ""7""]",8-5-7,2024-06-02,21:00,0,0
SL49,Superlotto 6/49,"[""15"", ""40"", ""08"", ""17"", ""41"", ""29""]",15-40-08-17-41-29,2024-06-02,21:00,0,0
UL58,Ultra Lotto 6/58,"[""12"", ""42"", ""19"", ""58"", ""01"", ""26""]",12-42-19-58-01-26,2024-06-02,21:00,0,0
2DL-2PM,2D Lotto 2PM,"[""24"", ""07""]",24-07,2024-06-03,14:00,0,0
3DL-2PM,3D Lotto 2PM,"[""5"", ""8"", ""5""]",5-8-5,2024-06-03,14:00,0,0
2DL-5PM,2D Lotto 5PM,"[""23"", ""20""]",23-20,2024-06-03,17:00,0,0
3DL-5PM,3D Lotto 5PM,"[""5"", ""2"", ""0""]",5-2-0,2024-06-03,17:00,0,0
2DL-9PM,2D Lotto 9PM,"[""15"", ""29""]",15-29,2024-06-03,21:00,0,0
3DL-9PM,3D Lotto 9PM,"[""7"", ""2"", ""5""]",7-2-5,2024-06-03,21:00,0,0
4DL,4D Lotto,"[""0"", ""4"", ""8"", ""2""]",0-4-8-2,2024-06-03,21:00,0,0
GL55,Grand Lotto 6/55,"[""35"", ""54"", ""05"", ""41"", ""06"", ""22""]",35-54-05-41-06-22,2024-06-03,21:00,0,0
ML45,Megalotto 6/45,"[""33"", ""01"", ""43"", ""04"", ""27"", ""25""]",33-01-43-04-27-25,2024-06-03,21:00,0,0
2DL-2PM,2D Lotto 2PM,"[""22"", ""20""]",22-20,2024-06-04,14:00,0,0
3DL-2PM,3D Lotto 2PM,"[""4"", ""7"", ""2""]",4-7-2,2024-06-04,14:00,0,0
2DL-5PM,2D Lotto 5PM,"[""29"", ""29""]",29-29,2024-06-04,17:00,0,0
3DL-5PM,3D Lotto 5PM,"[""0"", ""3"", ""0""]",0-3-0,2024-06-04,17:00,0,0
2DL-9PM,2D Lotto 9PM,"[""08"", ""12""]",08-12,2024-06-04,21:00,0,0
3DL-9PM,3D Lotto 9PM,"[""8"", ""8"", ""3""]",8-8-3,2024-06-04,21:00,0,0
6DL,6D Lotto,"[""5"", ""9"", ""6"", ""6"", ""6"", ""2""]",5-9-6-6-6-2,2024-06-04,21:00,0,0
LOTTO42,Lotto 6/42,"[""16"", ""42"", ""41"", ""11"", ""38"", ""33""]",16-42-41-11-38-33,2024-06-04,21:00,0,0
SL49,Superlotto 6/49,"[""34"", ""09"", ""29"", ""04"", ""28"", ""21""]",34-09-29-04-28-21,2024-06-04,21:00,0,0
UL58,Ultra Lotto 6/58,"[""02"", ""47"", ""04"", ""25"", ""21"", ""41""]",02-47-04-25-21-41,2024-06-04,21:00,0,0
2DL-2PM,2D Lotto 2PM,"[""29"", ""19""]",29-19,2024-06-05,14:00,0,0
3DL-2PM,3D Lotto 2PM,"[""9"", ""6"", ""5""]",9-6-5,2024-06-05,14:00,0,0
2DL-5PM,2D Lotto 5PM,"[""01"", ""28""]",01-28,2024-06-05,17:00,0,0
3DL-5PM,3D Lotto 5PM,"[""8"", ""0"", ""0""]",8-0-0,2024-06-05,17:00,0,0
2DL-9PM,2D Lotto 9PM,"[""11"", ""04""]",11-04,2024-06-05,21:00,0,0
3DL-9PM,3D Lotto 9PM,"[""7"", ""8"", ""7""]",7-8-7,2024-06-05,21:00,0,0
4DL,4D Lotto,"[""1"", ""2"", ""9"", ""1""]",1-2-9-1,2024-06-05,21:00,0,0
GL55,Grand Lotto 6/55,"[""49"", ""29"", ""45"", ""35"", ""08"", ""11""]",49-29-45-35-08-11,2024-06-05,21:00,0,0
ML45,Megalotto 6/45,"[""40"", ""31"", ""16"", ""45"", ""23"", ""02""]",40-31-16-45-23-02,2024-06-05,21:00,0,0
2DL-2PM,2D Lotto 2PM,"[""23"", ""08""]",23-08,2024-06-06,14:00,0,0
3DL-2PM,3D Lotto 2PM,"[""5"", ""1"", ""4""]",5-1-4,2024-06-06,14:00,0,0
2DL-5PM,2D Lotto 5PM,"[""18"", ""20""]",18-20,2024-06-06,17:00,0,0
3DL-5PM,3D Lotto 5PM,"[""0"", ""1"", ""0""]",0-1-0,2024-06-06,17:00,0,0
2DL-9PM,2D Lotto 9PM,"[""30"", ""05""]",30-05,2024-06-06,21:00,0,0
3DL-9PM,3D Lotto 9PM,"[""0"", ""7"", ""6""]",0-7-6,2024-06-06,21:00,0,0
6DL,6D Lotto,"[""4"", ""9"", ""2"", ""3"", ""5"", ""6""]",4-9-2-3-5-6,2024-06-06,21:00,0,0
LOTTO42,Lotto 6/42,"[""05"", ""17"", ""23"", ""22"", ""25"", ""13""]",05-17-23-22-25-13,2024-06-06,21:00,0,0
SL49,Superlotto 6/49,"[""18"", ""03"", ""13"", ""35"", ""30"", ""27""]",18-03-13-35-30-27,2024-06-06,21:00,0,0
2DL-2PM,2D Lotto 2PM,"[""30"", ""03""]",30-03,2024-06-07,14:00,0,0
3DL-2PM,3D Lotto 2PM,"[""3"", ""2"", ""0""]",3-2-0,2024-06-07,14:00,0,0
2DL-5PM,2D Lotto 5PM,"[""19"", ""29""]",19-29,2024-06-07,17:00,0,0
3DL-5PM,3D Lotto 5PM,"[""8"", ""6"", ""0""]",8-6-0,2024-06-07,17:00,0,0
2DL-9PM,2D Lotto 9PM,"[""16"", ""24""]",16-24,2024-06-07,21:00,0,0
3DL-9PM,3D Lotto 9PM,"[""2"", ""7"", ""4""]",2-7-4,2024-06-07,21:00,0,0
4DL,4D Lotto,"[""8"", ""6"", ""5"", ""2""]",8-6-5-2,2024-06-07,21:00,0,0
ML45,Megalotto 6/45,"[""45"", ""35"", ""11"", ""07"", ""38"", ""23""]",45-35-11-07-38-23,2024-06-07,21:00,0,0
UL58,Ultra Lotto 6/58,"[""13"", ""21"", ""11"", ""14"", ""40"", ""37""]",13-21-11-14-40-37,2024-06-07,21:00,0,0
2DL-2PM,2D Lotto 2PM,"[""23"", ""15""]",23-15,2024-06-08,14:00,0,0
3DL-2PM,3D Lotto 2PM,"[""5"", ""1"", ""0""]",5-1-0,2024-06-08,14:00,0,0
2DL-5PM,2D Lotto 5PM,"[""01"", ""16""]",01-16,2024-06-08,17:00,0,0
3DL-5PM,3D Lotto 5PM,"[""8"", ""5"", ""6""]",8-5-6,2024-06-08,17:00,0,0
2DL-9PM,2D Lotto 9PM,"[""28"", ""09""]",28-09,2024-06-08,21:00,0,0
3DL-9PM,3D Lotto 9PM,"[""7"", ""0"", ""9""]",7-0-9,2024-06-08,21:00,0,0
6DL,6D Lotto,"[""4"", ""9"", ""4"", ""2"", ""0"", ""0""]",4-9-4-2-0-0,2024-06-08,21:00,0,0
GL55,Grand Lotto 6/55,"[""16"", ""34"", ""24"", ""15"", ""11"", ""21""]",16-34-24-15-11-21,2024-06-08,21:00,0,0
LOTTO42,Lotto 6/42,"[""27"", ""22"", ""35"", ""33"", ""21"", ""36""]",27-22-35-33-21-36,2024-06-08,21:00,0,0
2DL-2PM,2D Lotto 2PM,"[""12"", ""04""]",12-04,2024-06-09,14:00,0,0
3DL-2PM,3D Lotto 2PM,"[""5"", ""7"", ""4""]",5-7-4,2024-06-09,14:00,0,0
2DL-5PM,2D Lotto 5PM,"[""13"", ""20""]",13-20,2024-06-09,17:00,0,0
3DL-5PM,3D Lotto 5PM,"[""9"", ""1"", ""7""]",9-1-7,2024-06-09,17:00,0,0
2DL-9PM,2D Lotto 9PM,"[""21"", ""15""]",21-15,2024-06-09,21:00,0,0
3DL-9PM,3D Lotto 9PM,"[""1"", ""0"", ""8""]",1-0-8,2024-06-09,21:00,0,0
SL49,Superlotto 6/49,"[""17"", ""13"", ""46"", ""41"", ""10"", ""19""]",17-13-46-41-10-19,2024-06-09,21:00,0,0
UL58,Ultra Lotto 6/58,"[""49"", ""32"", ""02"", ""03"", ""04"", ""34""]",49-32-02-03-04-34,2024-06-09,21:00,0,0
2DL-2PM,2D Lotto 2PM,"[""03"", ""29""]",03-29,2024-06-10,14:00,0,0
3DL-2PM,3D Lotto 2PM,"[""4"", ""2"", ""6""]",4-2-6,2024-06-10,14:00,0,0
2DL-5PM,2D Lotto 5PM,"[""27"", ""20""]",27-20,2024-06-10,17:00,0,0
3DL-5PM,3D Lotto 5PM,"[""6"", ""9"", ""1""]",6-9-1,2024-06-10,17:00,0,0
2DL-9PM,2D Lotto 9PM,"[""12"", ""29""]",12-29,2024-06-10,21:00,0,0
3DL-9PM,3D Lotto 9PM,"[""9"", ""3"", ""1""]",9-3-1,2024-06-10,21:00,0,0
4DL,4D Lotto,"[""5"", ""8"", ""5"", ""6""]",5-8-5-6,2024-06-10,21:00,0,0
GL55,Grand Lotto 6/55,"[""35"", ""06"", ""04"", ""32"", ""48"", ""28""]",35-06-04-32-48-28,2024-06-10,21:00,0,0
ML45,Megalotto 6/45,"[""16"", ""35"", ""11"", ""31"", ""21"", ""44""]",16-35-11-31-21-44,2024-06-10,21:00,0,0
2DL-2PM,2D Lotto 2PM,"[""13"", ""21""]",13-21,2024-06-11,14:00,0,0
3DL-2PM,3D Lotto 2PM,"[""4"", ""6"", ""2""]",4-6-2,2024-06-11,14:00,0,0
2DL-5PM,2D Lotto 5PM,"[""11"", ""20""]",11-20,2024-06-11,17:00,0,0
3DL-5PM,3D Lotto 5PM,"[""7"", ""8"", ""6""]",7-8-6,2024-06-11,17:00,0,0
2DL-9PM,2D Lotto 9PM,"[""14"", ""20""]",14-20,2024-06-11,21:00,0,0
3DL-9PM,3D Lotto 9PM,"[""4"", ""5"", ""0""]",4-5-0,2024-06-11,21:00,0,0
6DL,6D Lotto,"[""2"", ""6"", ""9"", ""3"", ""1"", ""7""]",2-6-9-3-1-7,2024-06-11,21:00,0,0
LOTTO42,Lotto 6/42,"[""31"", ""24"", ""07"", ""27"", ""26"", ""08""]",31-24-07-27-26-08,2024-06-11,21:00,0,0
SL49,Superlotto 6/49,"[""35"", ""46"", ""40"", ""13"", ""03"", ""14""]",35-46-40-13-03-14,2024-06-11,21:00,0,0
UL58,Ultra Lotto 6/58,"[""39"", ""23"", ""50"", ""48"", ""55"", ""37""]",39-23-50-48-55-37,2024-06-11,21:00,0,0
2DL-2PM,2D Lotto 2PM,"[""17"", ""22""]",17-22,2024-06-12,14:00,0,0
3DL-2PM,3D Lotto 2PM,"[""8"", ""3"", ""7""]",8-3-7,2024-06-12,14:00,0,0
2DL-5PM,2D Lotto 5PM,"[""26"", ""04""]",26-04,2024-06-12,17:00,0,0
3DL-5PM,3D Lotto 5PM,"[""7"", ""6"", ""0""]",7-6-0,2024-06-12,17:00,0,0
2DL-9PM,2D Lotto 9PM,"[""08"", ""31""]",08-31,2024-06-12,21:00,0,0
3DL-9PM,3D Lotto 9PM,"[""3"", ""3"", ""2""]",3-3-2,2024-06-12,21:00,0,0
GL55,Grand Lotto 6/55,"[""25"", ""21"", ""23"", ""10"", ""36"", ""42""]",25-21-23-10-36-42,2024-06-12,21:00,0,0
ML45,Megalotto 6/45,"[""07"", ""40"", ""25"", ""08"", ""30"", ""39""]",07-40-25-08-30-39,2024-06-12,21:00,0,0
2DL-2PM,2D Lotto 2PM,"[""06"", ""16""]",06-16,2024-06-13,14:00,0,0
3DL-2PM,3D Lotto 2PM,"[""9"", ""2"", ""1""]",9-2-1,2024-06-13,14:00,0,0
2DL-5PM,2D Lotto 5PM,"[""27"", ""18""]",27-18,2024-06-13,17:00,0,0
3DL-5PM,3D Lotto 5PM,"[""6"", ""5"", ""7""]",6-5-7,2024-06-13,17:00,0,0
2DL-9PM,2D Lotto 9PM,"[""03"", ""14""]",03-14,2024-06-13,21:00,0,0
3DL-9PM,3D Lotto 9PM,"[""0"", ""7"", ""1""]",0-7-1,2024-06-13,21:00,0,0
6DL,6D Lotto,"[""6"", ""8"", ""8"", ""4"", ""0"", ""1""]",6-8-8-4-0-1,2024-06-13,21:00,0,0
LOTTO42,Lotto 6/42,"[""09"", ""37"", ""28"", ""06"", ""11"", ""30""]",09-37-28-06-11-30,2024-06-13,21:00,0,0
SL49,Superlotto 6/49,"[""03"", ""33"", ""11"", ""13"", ""26"", ""17""]",03-33-11-13-26-17,2024-06-13,21:00,0,0
2DL-2PM,2D Lotto 2PM,"[""29"", ""01""]",29-01,2024-06-14,14:00,0,0
3DL-2PM,3D Lotto 2PM,"[""2"", ""1"", ""8""]",2-1-8,2024-06-14,14:00,0,0
2DL-5PM,2D Lotto 5PM,"[""11"", ""28""]",11-28,2024-06-14,17:00,0,0
3DL-5PM,3D Lotto 5PM,"[""1"", ""7"", ""6""]",1-7-6,2024-06-14,17:00,0,0
2DL-9PM,2D Lotto 9PM,"[""10"", ""27""]",10-27,2024-06-14,21:00,0,0
3DL-9PM,3D Lotto 9PM,"[""4"", ""4"", ""9""]",4-4-9,2024-06-14,21:00,0,0
4DL,4D Lotto,"[""7"", ""3"", ""6"", ""7""]",7-3-6-7,2024-06-14,21:00,0,0
ML45,Megalotto 6/45,"[""45"", ""38"", ""41"", ""19"", ""24"", ""05""]",45-38-41-19-24-05,2024-06-14,21:00,0,0
UL58,Ultra Lotto 6/58,"[""13"", ""54"", ""48"", ""41"", ""10"", ""46""]",13-54-48-41-10-46,2024-06-14,21:00,0,0
2DL-2PM,2D Lotto 2PM,"[""12"", ""09""]",12-09,2024-06-15,14:00,0,0
3DL-2PM,3D Lotto 2PM,"[""4"", ""2"", ""4""]",4-2-4,2024-06-15,14:00,0,0
2DL-5PM,2D Lotto 5PM,"[""23"", ""12""]",23-12,2024-06-15,17:00,0,0
3DL-5PM,3D Lotto 5PM,"[""0"", ""3"", ""6""]",0-3-6,2024-06-15,17:00,0,0
2DL-9PM,2D Lotto 9PM,"[""15"", ""18""]",15-18,2024-06-15,21:00,0,0
3DL-9PM,3D Lotto 9PM,"[""9"", ""3"", ""2""]",9-3-2,2024-06-15,21:00,0,0
6DL,6D Lotto,"[""9"", ""1"", ""0"", ""6"", ""4"", ""3""]",9-1-0-6-4-3,2024-06-15,21:00,0,0
